period,respondent,respondent-name,fueltype,type-name,value,value-units,total
2021-10-21T16,CAL,California,SUN,Solar,9296,megawatthours,25537
2021-10-21T16,CAL,California,WND,Wind,291,megawatthours,25537
2021-10-21T15,CAL,California,SUN,Solar,4031,megawatthours,24120
2021-10-21T15,CAL,California,WND,Wind,366,megawatthours,24120
2021-10-21T14,CAL,California,SUN,Solar,97,megawatthours,22506
2021-10-21T14,CAL,California,WND,Wind,415,megawatthours,22506
2021-10-21T13,CAL,California,SUN,Solar,-36,megawatthours,21139
2021-10-21T13,CAL,California,WND,Wind,314,megawatthours,21139
2021-10-21T12,CAL,California,SUN,Solar,-34,megawatthours,19352
2021-10-21T12,CAL,California,WND,Wind,322,megawatthours,19352
2021-10-21T11,CAL,California,SUN,Solar,-35,megawatthours,18915
2021-10-21T11,CAL,California,WND,Wind,335,megawatthours,18915
2021-10-21T10,CAL,California,SUN,Solar,-34,megawatthours,18728
2021-10-21T10,CAL,California,WND,Wind,386,megawatthours,18728
2021-10-21T09,CAL,California,SUN,Solar,-34,megawatthours,19046
2021-10-21T09,CAL,California,WND,Wind,446,megawatthours,19046
2021-10-21T08,CAL,California,SUN,Solar,-34,megawatthours,19485
2021-10-21T08,CAL,California,WND,Wind,369,megawatthours,19485
2021-10-21T07,CAL,California,SUN,Solar,-34,megawatthours,20334
2021-10-21T07,CAL,California,WND,Wind,380,megawatthours,20334
2021-10-21T06,CAL,California,SUN,Solar,-34,megawatthours,21760
2021-10-21T06,CAL,California,WND,Wind,381,megawatthours,21760
2021-10-21T05,CAL,California,SUN,Solar,-36,megawatthours,23448
2021-10-21T05,CAL,California,WND,Wind,448,megawatthours,23448
2021-10-21T04,CAL,California,SUN,Solar,-36,megawatthours,24653
2021-10-21T04,CAL,California,WND,Wind,558,megawatthours,24653
2021-10-21T03,CAL,California,SUN,Solar,-55,megawatthours,25622
2021-10-21T03,CAL,California,WND,Wind,513,megawatthours,25622
2021-10-21T02,CAL,California,SUN,Solar,-55,megawatthours,26808
2021-10-21T02,CAL,California,WND,Wind,410,megawatthours,26808
2021-10-21T01,CAL,California,SUN,Solar,435,megawatthours,26219
2021-10-21T01,CAL,California,WND,Wind,465,megawatthours,26219
2021-10-21T00,CAL,California,SUN,Solar,4268,megawatthours,25853
2021-10-21T00,CAL,California,WND,Wind,370,megawatthours,25853
2021-10-20T23,CAL,California,SUN,Solar,8496,megawatthours,24754
2021-10-20T23,CAL,California,WND,Wind,333,megawatthours,24754
2021-10-20T22,CAL,California,SUN,Solar,10108,megawatthours,24200
2021-10-20T22,CAL,California,WND,Wind,380,megawatthours,24200
2021-10-20T21,CAL,California,SUN,Solar,10132,megawatthours,24148
2021-10-20T21,CAL,California,WND,Wind,419,megawatthours,24148
2021-10-20T20,CAL,California,SUN,Solar,10979,megawatthours,24058
2021-10-20T20,CAL,California,WND,Wind,329,megawatthours,24058
2021-10-20T19,CAL,California,SUN,Solar,11086,megawatthours,23727
2021-10-20T19,CAL,California,WND,Wind,281,megawatthours,23727
2021-10-20T18,CAL,California,SUN,Solar,11198,megawatthours,24079
2021-10-20T18,CAL,California,WND,Wind,306,megawatthours,24079
2021-10-20T17,CAL,California,SUN,Solar,10631,megawatthours,23870
2021-10-20T17,CAL,California,WND,Wind,322,megawatthours,23870
2021-10-20T16,CAL,California,SUN,Solar,8930,megawatthours,24513
2021-10-20T16,CAL,California,WND,Wind,335,megawatthours,24513
2021-10-20T15,CAL,California,SUN,Solar,4360,megawatthours,23954
2021-10-20T15,CAL,California,WND,Wind,362,megawatthours,23954
2021-10-20T14,CAL,California,SUN,Solar,115,megawatthours,22109
2021-10-20T14,CAL,California,WND,Wind,441,megawatthours,22109
2021-10-20T13,CAL,California,SUN,Solar,-13,megawatthours,19983
2021-10-20T13,CAL,California,WND,Wind,435,megawatthours,19983
2021-10-20T12,CAL,California,SUN,Solar,-12,megawatthours,18437
2021-10-20T12,CAL,California,WND,Wind,435,megawatthours,18437
2021-10-20T11,CAL,California,SUN,Solar,-13,megawatthours,17851
2021-10-20T11,CAL,California,WND,Wind,450,megawatthours,17851
2021-10-20T10,CAL,California,SUN,Solar,-13,megawatthours,17896
2021-10-20T10,CAL,California,WND,Wind,531,megawatthours,17896
2021-10-20T09,CAL,California,SUN,Solar,-13,megawatthours,18248
2021-10-20T09,CAL,California,WND,Wind,656,megawatthours,18248
2021-10-20T08,CAL,California,SUN,Solar,-30,megawatthours,18940
2021-10-20T08,CAL,California,WND,Wind,842,megawatthours,18940
2021-10-20T07,CAL,California,SUN,Solar,-35,megawatthours,19751
2021-10-20T07,CAL,California,WND,Wind,791,megawatthours,19751
2021-10-20T06,CAL,California,SUN,Solar,-35,megawatthours,20596
2021-10-20T06,CAL,California,WND,Wind,749,megawatthours,20596
2021-10-20T05,CAL,California,SUN,Solar,-45,megawatthours,22024
2021-10-20T05,CAL,California,WND,Wind,584,megawatthours,22024
2021-10-20T04,CAL,California,SUN,Solar,-42,megawatthours,23499
2021-10-20T04,CAL,California,WND,Wind,398,megawatthours,23499
2021-10-20T03,CAL,California,SUN,Solar,-26,megawatthours,24795
2021-10-20T03,CAL,California,WND,Wind,406,megawatthours,24795
2021-10-20T02,CAL,California,SUN,Solar,135,megawatthours,25859
2021-10-20T02,CAL,California,WND,Wind,594,megawatthours,25859
2021-10-20T01,CAL,California,SUN,Solar,392,megawatthours,24482
2021-10-20T01,CAL,California,WND,Wind,468,megawatthours,24482
2021-10-20T00,CAL,California,SUN,Solar,5191,megawatthours,23365
2021-10-20T00,CAL,California,WND,Wind,521,megawatthours,23365
2021-10-19T23,CAL,California,SUN,Solar,10077,megawatthours,24259
2021-10-19T23,CAL,California,WND,Wind,549,megawatthours,24259
2021-10-19T22,CAL,California,SUN,Solar,11615,megawatthours,24239
2021-10-19T22,CAL,California,WND,Wind,545,megawatthours,24239
2021-10-19T21,CAL,California,SUN,Solar,12184,megawatthours,24133
2021-10-19T21,CAL,California,WND,Wind,388,megawatthours,24133
2021-10-19T20,CAL,California,SUN,Solar,12033,megawatthours,23706
2021-10-19T20,CAL,California,WND,Wind,419,megawatthours,23706
2021-10-19T19,CAL,California,SUN,Solar,11909,megawatthours,24117
2021-10-19T19,CAL,California,WND,Wind,506,megawatthours,24117
2021-10-19T18,CAL,California,SUN,Solar,12169,megawatthours,24266
2021-10-19T18,CAL,California,WND,Wind,514,megawatthours,24266
2021-10-19T17,CAL,California,SUN,Solar,11679,megawatthours,24250
2021-10-19T17,CAL,California,WND,Wind,449,megawatthours,24250
2021-10-19T16,CAL,California,SUN,Solar,10255,megawatthours,24847
2021-10-19T16,CAL,California,WND,Wind,612,megawatthours,24847
2021-10-19T15,CAL,California,SUN,Solar,4765,megawatthours,24097
2021-10-19T15,CAL,California,WND,Wind,642,megawatthours,24097
2021-10-19T14,CAL,California,SUN,Solar,115,megawatthours,21469
2021-10-19T14,CAL,California,WND,Wind,677,megawatthours,21469
2021-10-19T13,CAL,California,SUN,Solar,-38,megawatthours,20072
2021-10-19T13,CAL,California,WND,Wind,663,megawatthours,20072
2021-10-19T12,CAL,California,SUN,Solar,-38,megawatthours,18596
2021-10-19T12,CAL,California,WND,Wind,664,megawatthours,18596
2021-10-19T11,CAL,California,SUN,Solar,-39,megawatthours,17605
2021-10-19T11,CAL,California,WND,Wind,727,megawatthours,17605
2021-10-19T10,CAL,California,SUN,Solar,-38,megawatthours,17251
2021-10-19T10,CAL,California,WND,Wind,938,megawatthours,17251
2021-10-19T09,CAL,California,SUN,Solar,-38,megawatthours,17595
2021-10-19T09,CAL,California,WND,Wind,1159,megawatthours,17595
2021-10-19T08,CAL,California,SUN,Solar,-38,megawatthours,18041
2021-10-19T08,CAL,California,WND,Wind,1259,megawatthours,18041
2021-10-19T07,CAL,California,SUN,Solar,-62,megawatthours,19050
2021-10-19T07,CAL,California,WND,Wind,1747,megawatthours,19050
2021-10-19T06,CAL,California,SUN,Solar,-41,megawatthours,20011
2021-10-19T06,CAL,California,WND,Wind,2185,megawatthours,20011
2021-10-19T05,CAL,California,SUN,Solar,-56,megawatthours,21840
2021-10-19T05,CAL,California,WND,Wind,2800,megawatthours,21840
2021-10-19T04,CAL,California,SUN,Solar,-48,megawatthours,23320
2021-10-19T04,CAL,California,WND,Wind,3425,megawatthours,23320
2021-10-19T03,CAL,California,SUN,Solar,-58,megawatthours,24198
2021-10-19T03,CAL,California,WND,Wind,3799,megawatthours,24198
2021-10-19T02,CAL,California,SUN,Solar,-63,megawatthours,25617
2021-10-19T02,CAL,California,WND,Wind,4122,megawatthours,25617
2021-10-19T01,CAL,California,SUN,Solar,455,megawatthours,24358
2021-10-19T01,CAL,California,WND,Wind,4075,megawatthours,24358
2021-10-19T00,CAL,California,SUN,Solar,5396,megawatthours,25071
2021-10-19T00,CAL,California,WND,Wind,4149,megawatthours,25071
2021-10-18T23,CAL,California,SUN,Solar,9559,megawatthours,26325
2021-10-18T23,CAL,California,WND,Wind,4062,megawatthours,26325
2021-10-18T22,CAL,California,SUN,Solar,11295,megawatthours,26460
2021-10-18T22,CAL,California,WND,Wind,3758,megawatthours,26460
2021-10-18T21,CAL,California,SUN,Solar,10958,megawatthours,25182
2021-10-18T21,CAL,California,WND,Wind,3465,megawatthours,25182
2021-10-18T20,CAL,California,SUN,Solar,10980,megawatthours,24540
2021-10-18T20,CAL,California,WND,Wind,3386,megawatthours,24540
2021-10-18T19,CAL,California,SUN,Solar,11374,megawatthours,25321
2021-10-18T19,CAL,California,WND,Wind,3261,megawatthours,25321
2021-10-18T18,CAL,California,SUN,Solar,10896,megawatthours,25179
2021-10-18T18,CAL,California,WND,Wind,3441,megawatthours,25179
2021-10-18T17,CAL,California,SUN,Solar,10645,megawatthours,26160
2021-10-18T17,CAL,California,WND,Wind,4178,megawatthours,26160
2021-10-18T16,CAL,California,SUN,Solar,8518,megawatthours,25925
2021-10-18T16,CAL,California,WND,Wind,4526,megawatthours,25925
2021-10-18T15,CAL,California,SUN,Solar,4036,megawatthours,23190
2021-10-18T15,CAL,California,WND,Wind,4257,megawatthours,23190
2021-10-18T14,CAL,California,SUN,Solar,113,megawatthours,21728
2021-10-18T14,CAL,California,WND,Wind,3929,megawatthours,21728
2021-10-18T13,CAL,California,SUN,Solar,-41,megawatthours,19927
2021-10-18T13,CAL,California,WND,Wind,3816,megawatthours,19927
2021-10-18T12,CAL,California,SUN,Solar,-41,megawatthours,18932
2021-10-18T12,CAL,California,WND,Wind,3554,megawatthours,18932
2021-10-18T11,CAL,California,SUN,Solar,-41,megawatthours,16775
2021-10-18T11,CAL,California,WND,Wind,3534,megawatthours,16775
2021-10-18T10,CAL,California,SUN,Solar,-41,megawatthours,16678
2021-10-18T10,CAL,California,WND,Wind,3920,megawatthours,16678
2021-10-18T09,CAL,California,SUN,Solar,-40,megawatthours,16493
2021-10-18T09,CAL,California,WND,Wind,3628,megawatthours,16493
2021-10-18T08,CAL,California,SUN,Solar,-41,megawatthours,16856
2021-10-18T08,CAL,California,WND,Wind,3160,megawatthours,16856
2021-10-18T07,CAL,California,SUN,Solar,-41,megawatthours,17768
2021-10-18T07,CAL,California,WND,Wind,3183,megawatthours,17768
2021-10-18T06,CAL,California,SUN,Solar,-41,megawatthours,19040
2021-10-18T06,CAL,California,WND,Wind,3411,megawatthours,19040
2021-10-18T05,CAL,California,SUN,Solar,-40,megawatthours,20731
2021-10-18T05,CAL,California,WND,Wind,3459,megawatthours,20731
2021-10-18T04,CAL,California,SUN,Solar,-42,megawatthours,21794
2021-10-18T04,CAL,California,WND,Wind,3552,megawatthours,21794
2021-10-18T03,CAL,California,SUN,Solar,-44,megawatthours,23126
2021-10-18T03,CAL,California,WND,Wind,3536,megawatthours,23126
2021-10-18T02,CAL,California,SUN,Solar,-24,megawatthours,23952
2021-10-18T02,CAL,California,WND,Wind,3533,megawatthours,23952
2021-10-18T01,CAL,California,SUN,Solar,450,megawatthours,23364
2021-10-18T01,CAL,California,WND,Wind,3813,megawatthours,23364
2021-10-18T00,CAL,California,SUN,Solar,5560,megawatthours,24404
2021-10-18T00,CAL,California,WND,Wind,4017,megawatthours,24404
2021-10-17T23,CAL,California,SUN,Solar,10400,megawatthours,25517
2021-10-17T23,CAL,California,WND,Wind,4023,megawatthours,25517
2021-10-17T22,CAL,California,SUN,Solar,10863,megawatthours,23731
2021-10-17T22,CAL,California,WND,Wind,3808,megawatthours,23731
2021-10-17T21,CAL,California,SUN,Solar,11419,megawatthours,22808
2021-10-17T21,CAL,California,WND,Wind,2998,megawatthours,22808
2021-10-17T20,CAL,California,SUN,Solar,11462,megawatthours,21913
2021-10-17T20,CAL,California,WND,Wind,2360,megawatthours,21913
2021-10-17T19,CAL,California,SUN,Solar,11337,megawatthours,21308
2021-10-17T19,CAL,California,WND,Wind,1648,megawatthours,21308
2021-10-17T18,CAL,California,SUN,Solar,11405,megawatthours,20914
2021-10-17T18,CAL,California,WND,Wind,986,megawatthours,20914
2021-10-17T17,CAL,California,SUN,Solar,9307,megawatthours,20001
2021-10-17T17,CAL,California,WND,Wind,951,megawatthours,20001
2021-10-17T16,CAL,California,SUN,Solar,7314,megawatthours,19120
2021-10-17T16,CAL,California,WND,Wind,601,megawatthours,19120
2021-10-17T15,CAL,California,SUN,Solar,3337,megawatthours,18360
2021-10-17T15,CAL,California,WND,Wind,514,megawatthours,18360
2021-10-17T14,CAL,California,SUN,Solar,104,megawatthours,17836
2021-10-17T14,CAL,California,WND,Wind,451,megawatthours,17836
2021-10-17T13,CAL,California,SUN,Solar,-42,megawatthours,17736
2021-10-17T13,CAL,California,WND,Wind,580,megawatthours,17736
2021-10-17T12,CAL,California,SUN,Solar,-42,megawatthours,17662
2021-10-17T12,CAL,California,WND,Wind,446,megawatthours,17662
2021-10-17T11,CAL,California,SUN,Solar,-41,megawatthours,17296
2021-10-17T11,CAL,California,WND,Wind,524,megawatthours,17296
2021-10-17T10,CAL,California,SUN,Solar,-41,megawatthours,17115
2021-10-17T10,CAL,California,WND,Wind,437,megawatthours,17115
2021-10-17T09,CAL,California,SUN,Solar,-41,megawatthours,17607
2021-10-17T09,CAL,California,WND,Wind,452,megawatthours,17607
2021-10-17T08,CAL,California,SUN,Solar,-41,megawatthours,18486
2021-10-17T08,CAL,California,WND,Wind,451,megawatthours,18486
2021-10-17T07,CAL,California,SUN,Solar,-40,megawatthours,19538
2021-10-17T07,CAL,California,WND,Wind,581,megawatthours,19538
2021-10-17T06,CAL,California,SUN,Solar,-41,megawatthours,20699
2021-10-17T06,CAL,California,WND,Wind,459,megawatthours,20699
2021-10-17T05,CAL,California,SUN,Solar,-41,megawatthours,21716
2021-10-17T05,CAL,California,WND,Wind,528,megawatthours,21716
2021-10-17T04,CAL,California,SUN,Solar,-41,megawatthours,22805
2021-10-17T04,CAL,California,WND,Wind,572,megawatthours,22805
2021-10-17T03,CAL,California,SUN,Solar,-44,megawatthours,23394
2021-10-17T03,CAL,California,WND,Wind,577,megawatthours,23394
2021-10-17T02,CAL,California,SUN,Solar,-42,megawatthours,25150
2021-10-17T02,CAL,California,WND,Wind,518,megawatthours,25150
2021-10-17T01,CAL,California,SUN,Solar,507,megawatthours,25342
2021-10-17T01,CAL,California,WND,Wind,502,megawatthours,25342
2021-10-17T00,CAL,California,SUN,Solar,5937,megawatthours,25523
2021-10-17T00,CAL,California,WND,Wind,494,megawatthours,25523
2021-10-16T23,CAL,California,SUN,Solar,11234,megawatthours,25266
2021-10-16T23,CAL,California,WND,Wind,485,megawatthours,25266
2021-10-16T22,CAL,California,SUN,Solar,12500,megawatthours,25312
2021-10-16T22,CAL,California,WND,Wind,654,megawatthours,25312
2021-10-16T21,CAL,California,SUN,Solar,12701,megawatthours,24530
2021-10-16T21,CAL,California,WND,Wind,731,megawatthours,24530
2021-10-16T20,CAL,California,SUN,Solar,12390,megawatthours,23722
2021-10-16T20,CAL,California,WND,Wind,734,megawatthours,23722
2021-10-16T19,CAL,California,SUN,Solar,12311,megawatthours,23211
2021-10-16T19,CAL,California,WND,Wind,653,megawatthours,23211
2021-10-16T18,CAL,California,SUN,Solar,12004,megawatthours,23027
2021-10-16T18,CAL,California,WND,Wind,739,megawatthours,23027
2021-10-16T17,CAL,California,SUN,Solar,11755,megawatthours,23117
2021-10-16T17,CAL,California,WND,Wind,689,megawatthours,23117
2021-10-16T16,CAL,California,SUN,Solar,10531,megawatthours,22267
2021-10-16T16,CAL,California,WND,Wind,582,megawatthours,22267
2021-10-16T15,CAL,California,SUN,Solar,5251,megawatthours,21429
2021-10-16T15,CAL,California,WND,Wind,470,megawatthours,21429
2021-10-16T14,CAL,California,SUN,Solar,175,megawatthours,19752
2021-10-16T14,CAL,California,WND,Wind,643,megawatthours,19752
2021-10-16T13,CAL,California,SUN,Solar,-41,megawatthours,19137
2021-10-16T13,CAL,California,WND,Wind,625,megawatthours,19137
2021-10-16T12,CAL,California,SUN,Solar,-41,megawatthours,18617
2021-10-16T12,CAL,California,WND,Wind,566,megawatthours,18617
2021-10-16T11,CAL,California,SUN,Solar,-42,megawatthours,17982
2021-10-16T11,CAL,California,WND,Wind,541,megawatthours,17982
2021-10-16T10,CAL,California,SUN,Solar,-41,megawatthours,18014
2021-10-16T10,CAL,California,WND,Wind,615,megawatthours,18014
2021-10-16T09,CAL,California,SUN,Solar,-40,megawatthours,18084
2021-10-16T09,CAL,California,WND,Wind,646,megawatthours,18084
2021-10-16T08,CAL,California,SUN,Solar,-40,megawatthours,18634
2021-10-16T08,CAL,California,WND,Wind,681,megawatthours,18634
2021-10-16T07,CAL,California,SUN,Solar,-40,megawatthours,19529
2021-10-16T07,CAL,California,WND,Wind,801,megawatthours,19529
2021-10-16T06,CAL,California,SUN,Solar,-40,megawatthours,20709
2021-10-16T06,CAL,California,WND,Wind,757,megawatthours,20709
2021-10-16T05,CAL,California,SUN,Solar,-40,megawatthours,22140
2021-10-16T05,CAL,California,WND,Wind,806,megawatthours,22140
2021-10-16T04,CAL,California,SUN,Solar,-42,megawatthours,23638
2021-10-16T04,CAL,California,WND,Wind,796,megawatthours,23638
2021-10-16T03,CAL,California,SUN,Solar,-43,megawatthours,24562
2021-10-16T03,CAL,California,WND,Wind,909,megawatthours,24562
2021-10-16T02,CAL,California,SUN,Solar,11,megawatthours,26062
2021-10-16T02,CAL,California,WND,Wind,882,megawatthours,26062
2021-10-16T01,CAL,California,SUN,Solar,638,megawatthours,26934
2021-10-16T01,CAL,California,WND,Wind,953,megawatthours,26934
2021-10-16T00,CAL,California,SUN,Solar,6338,megawatthours,27271
2021-10-16T00,CAL,California,WND,Wind,1267,megawatthours,27271
2021-10-15T23,CAL,California,SUN,Solar,10425,megawatthours,27679
2021-10-15T23,CAL,California,WND,Wind,1390,megawatthours,27679
2021-10-15T22,CAL,California,SUN,Solar,12548,megawatthours,27104
2021-10-15T22,CAL,California,WND,Wind,1377,megawatthours,27104
2021-10-15T21,CAL,California,SUN,Solar,12339,megawatthours,26578
2021-10-15T21,CAL,California,WND,Wind,1439,megawatthours,26578
2021-10-15T20,CAL,California,SUN,Solar,12240,megawatthours,26111
2021-10-15T20,CAL,California,WND,Wind,1312,megawatthours,26111
2021-10-15T19,CAL,California,SUN,Solar,11317,megawatthours,25238
2021-10-15T19,CAL,California,WND,Wind,1388,megawatthours,25238
2021-10-15T18,CAL,California,SUN,Solar,11533,megawatthours,25308
2021-10-15T18,CAL,California,WND,Wind,1510,megawatthours,25308
2021-10-15T17,CAL,California,SUN,Solar,11594,megawatthours,25787
2021-10-15T17,CAL,California,WND,Wind,1470,megawatthours,25787
2021-10-15T16,CAL,California,SUN,Solar,10608,megawatthours,25748
2021-10-15T16,CAL,California,WND,Wind,1252,megawatthours,25748
2021-10-15T15,CAL,California,SUN,Solar,5286,megawatthours,24107
2021-10-15T15,CAL,California,WND,Wind,1204,megawatthours,24107
2021-10-15T14,CAL,California,SUN,Solar,186,megawatthours,22639
2021-10-15T14,CAL,California,WND,Wind,1228,megawatthours,22639
2021-10-15T13,CAL,California,SUN,Solar,-40,megawatthours,20979
2021-10-15T13,CAL,California,WND,Wind,1172,megawatthours,20979
